"COD","CODINTEGR","TITULO","NIVEL","TITABREV","PADRE","NOTA1","NOTA2","NOTA3","VALORNOTA","REFERENCIA","FECHA_NOTA"
"439119","F439119","Other roofing works",6,"","43911","This subcategory includes:
- construction works involving the installation of any kind of roof coverings
- construction works of guttering and spouting, roof shingling and metal roofing","","This subcategory excludes:
- roof painting work, see 43.34.10","","",
"4399","F4399","Other specialised construction works n.e.c.",4,"","439","","","","","",
"43991","F43991","Waterproofing works",5,"","4399","","","","","",
"439910","F439910","Waterproofing works",6,"","43991","This subcategory includes:
- waterproofing works on flat roofs and roof terraces
- waterproofing works on the outside of constructions and other subterranean structures
- damp proofing","","This subcategory excludes: 
- insulation works, see 43.29.11","","",
"43992","F43992","Scaffolding works",5,"","4399","","","","","",
"439920","F439920","Scaffolding works",6,"","43992","This subcategory includes:
- scaffold and work-platform erecting and dismantling works, excluding rental of scaffolding and work platforms","","This subcategory excludes:
- rental services of scaffolding without erection and dismantling, see 77.32.10","","",
"43993","F43993","Pile driving works; foundation works",5,"","4399","","","","","",
"439930","F439930","Pile driving works; foundation works",6,"","43993","","","This subcategory excludes:
- excavation work, see 43.12.12
- concreting work, see 43.99.40","","",
"43994","F43994","Concreting works",5,"","4399","","","","","",
"439940","F439940","Concreting works",6,"","43994","This subcategory includes:
- casting of concrete in form and other works generally making use of concrete, (general foundations, base courses, raft foundations, stanchions, floors etc.)
- works involving the construction of form and reinforcement
- consol","","This subcategory excludes:
- prefabrication of concrete members for construction, see 23.61.12
- ready-mixed concrete, see 23.63.10
- construction works involving the paving of streets, highways and public sidewalks, see 42.11.20
- construction works for","","",
"43995","F43995","Structural steel components erection works",5,"","4399","","","","","",
"439950","F439950","Structural steel components erection works",6,"","43995","This subcategory includes:
- special trade construction works on steel frameworks
- erection works of prefabricated, structural steel components for buildings and for other structures such as bridges, overhead cranes or electricity transmission towers
- e","","","","",
"43996","F43996","Masonry and bricklaying works",5,"","4399","","","","","",
"439960","F439960","Masonry and bricklaying works",6,"","43996","This subcategory includes:
- bricklaying, block laying, stone setting and other masonry works","","This subcategory excludes:
- floor and wall covering works, see 43.33
- concreting work, see 43.99.40","","",
"43997","F43997","Assembly and erection works of prefabricated constructions",5,"","4399","","","","","",
"439970","F439970","Assembly and erection works of prefabricated constructions",6,"","43997","This subcategory includes:
- installation, assembly and erection services of prefabricated structures and constructions
- installation services of all types of street furniture (e.g. bus shelters, benches)","","This subcategory excludes:
- assembly and erection of complete buildings, see 41.00.3, 41.00.4
- erection services of prefabricated steel components, see 43.99.50","","",
"43999","F43999","Specialised construction works n.e.c.",5,"","4399","","","","","",
"439990","F439990","Specialised construction works n.e.c.",6,"","43999","This subcategory includes:
- construction works of factory chimneys
- construction works of refractory linings for furnaces etc.
- construction works for outdoor swimming pools
- construction works of ornamental fire places
- steam cleaning, sand blasting","","This subcategory excludes:
- rental of construction equipment with operator for a specific construction service, see the specific construction service in section F","","",
"45","G45","Wholesale and retail trade and repair services of motor vehicles and motorcycles",2,"","G","","","","","",
"451","G451","Trade services of motor vehicles",3,"","45","","","","","",
"4511","G4511","Trade services of cars and light motor vehicles",4,"","451","","","","","",
"45111","G45111","Wholesale trade services of cars and light motor vehicles",5,"","4511","This category includes:
- wholesale trade services of both new and second-hand cars and light motor vehicles, except on a fee or contract basis","","","","",
"451111","G451111","Wholesale trade services of passenger motor vehicles",6,"","45111","This subcategory includes:
- wholesale trade services of both new and second-hand cars and light motor vehicles, except on a fee or contract basis","","","","",
"451112","G451112","Wholesale trade services of specialised passenger motor vehicles such as ambulances and minibuses etc. and off road motor vehicles (with a weight  3,5 tons)",6,"","45111","This subcategory includes:
- wholesale trade services of both new and second-hand cars and light motor vehicles, except on a fee or contract basis","","","","",
"45112","G45112","Specialised store retail trade services of cars and light motor vehicles",5,"","4511","","","","","",
"451121","G451121","Specialised store retail trade services of new passenger motor vehicles",6,"","45112","","","","","",
"451122","G451122","Specialised store retail trade services of used passenger motor vehicles",6,"","45112","","","","","",
"451123","G451123","Specialised store retail trade services of new specialised passenger motor vehicles such as ambulances and minibuses etc. and off-road motor vehicles (with a weight  3,5 tons)",6,"","45112","","","","","",
"451124","G451124","Specialised store retail trade services of used specialised passenger motor vehicles such as ambulances and minibuses etc. and off-road motor vehicles (with a weight  3,5 tons)",6,"","45112","","","","","",
"45113","G45113","Other retail trade services of cars and light motor vehicles",5,"","4511","","","","","",
"451131","G451131","Internet retail trade services of cars and light motor vehicles",6,"","45113","","","","","",
"451139","G451139","Other retail trade services of cars and light motor vehicles n.e.c.",6,"","45113","","","","","",
"45114","G45114","Wholesale trade services on a fee or contract basis of cars and light motor vehicles",5,"","4511","","","","","",
"451141","G451141","Internet wholesale trade services on a fee or contract basis of cars and light motor vehicles",6,"","45114","","","","","",
"451149","G451149","Other wholesale trade services on a fee or contract basis of cars and light motor vehicles",6,"","45114","","","","","",
"4519","G4519","Trade services of other motor vehicles",4,"","451","","","","","",
