"COD","CODINTEGR","TITULO","TITABREV","NIVEL","PADRE","NOTA1","NOTA2","NOTA3","VALORNOTA","REFERENCIA","NOMBRE"
"0735","0735","TRANSPORTE COMBINADO DE PASAJEROS","",3,"073","","","","","","AYUDACOD_COICOP16"
"07350","07350","TRANSPORTE COMBINADO DE PASAJEROS ","",4,"0735","- 	Billete turístico combinado.
- 	Gasto en transporte combinado de personas, equipaje y vehículos privados en dos o más modos de transporte, cuando el gasto no se puede distribuir entre ellos.
- 	Tarifas pagadas de manera anticipada a utilizar en diferentes medios de transporte de la ciudad, como un metrobús (combinado de metro y autobús)
- 	Bonos mensuales y anuales de metro y bus combinado. Compra de tarjeta de recarga bonos.","Excluye:
- 	Los bonobuses (transporte exclusivo para autobús) (07.3.2.1). 
- 	Los bonometros (transporte exclusivo para metro) (07.3.1.3).
- 	Paquetes turísticos, vacaciones todo incluido (09.6.0).","Bisemanal","SI","","AYUDACOD_COICOP16"
"0736","0736","OTROS SERVICIOS DE TRANSPORTE","",3,"073","","","","","","AYUDACOD_COICOP16"
"07361","07361","FUNICULAR, TELEFÉRICO Y TELESILLA ","",4,"0736","- 	Gastos en funiculares, teleféricos, telecabinas y telesillas.","Excluye:
- 	Teleférico y el transporte telesilla en estaciones de esquí y centros de vacaciones (09.4.1.2).","Bisemanal","SI","","AYUDACOD_COICOP16"
"07362","07362","SERVICIOS DE MUDANZA Y GUARDAMUEBLES ","",4,"0736","- 	Servicios de mozos, de consigna de equipajes y oficinas de reenvío y expedición de equipajes.
- 	Mudanzas y guardamuebles. Cajas de cartón para mudanzas.","Excluye:
- 	Los alquileres de trasteros ligados o no a alguna vivienda (04.1.2.9).
- 	Cajas de cartón para almacenaje (05.4.0.3).","Anual","SI","","AYUDACOD_COICOP16"
"07369","07369","OTROS SERVICIOS DE TRANSPORTE NCOP","",4,"0736","- 	Comisiones de las agencias de viajes, siempre y cuando sea posible desglosarlo del precio del viaje.","","Mensual","SI","","AYUDACOD_COICOP16"
"074","074","GASTOS NO DESGLOSABLES EN TRANSPORTES","",2,"07","","","","","","AYUDACOD_COICOP16"
"0740","0740","GASTOS NO DESGLOSABLES EN TRANSPORTES","",3,"074","","","","","","AYUDACOD_COICOP16"
"07400","07400","GASTOS NO DESGLOSABLES EN TRANSPORTES","",4,"0740","","","Mensual","SI","","AYUDACOD_COICOP16"
"08","08","COMUNICACIONES.","",1,"","","","","","","AYUDACOD_COICOP16"
"081","081","SERVICIOS POSTALES","",2,"08","","","","","","AYUDACOD_COICOP16"
"0810","0810","SERVICIOS POSTALES","",3,"081","- 	Pagos por el envío de cartas, postales y paquete
- 	Incluye empresas de mensajería y de entrega de paquetes.","Excluye:
- 	Compra de sellos usados o franqueados (09.3.1.1).
- 	Pagos por servicios financieros gestionados por las oficinas de correos (comisiones, cobros por envío de dinero...) (12.6.2.0).","","SI","","AYUDACOD_COICOP16"
"08101","08101","SERVICIOS POSTALES  DE CARTAS","",4,"0810","- 	Pagos por el envío de cartas, postales, cartas certificadas¿ 
- 	Compras de sellos sin usar, postales pre-franqueadas y aerogramas. 
- 	Pagos por alquiler de apartados de correos.","Excluye:
- 	Compra de sellos usados o franqueados (09.3.1.1).
- 	Pagos por servicios financieros gestionados por las oficinas de correos (comisiones, cobros por envío de dinero, giros postales...) (12.6.2.0).
- 	Cobros por envío de dinero gestionados  por locutorios y otros centros privados (12.6.2.0).","Bisemanal","SI","","AYUDACOD_COICOP16"
"08109","08109","OTROS SERVICIOS POSTALES PAQUETERÍA ","",4,"0810","- 	Envío de paquetes por correo y servicios privados de transporte, servicios de mensajería.
- 	Coste de envío de productos comprados por Internet, si se pagan de forma separada.
- 	Cajas de cartón para envíos.
- 	Amazon Prime.","Excluye:
- 	Compra de sellos usados o franqueados (09.3.1.1).
- 	Pagos por servicios financieros gestionados por las oficinas de correos (comisiones, cobros por envío de dinero, giros postales...) (12.6.2.0).
- 	Cobros por envío de dinero gestionados  por locutorios y otros centros privados (12.6.2.0).","Bisemanal","SI","","AYUDACOD_COICOP16"
"082","082","EQUIPOS DE TELÉFONO Y FAX","",2,"08","","","","","","AYUDACOD_COICOP16"
"0820","0820","EQUIPOS DE TELÉFONO Y FAX","",3,"082","- 	Compras de teléfonos, radio-teléfonos, máquinas de fax, contestadores telefónicos y altavoces para teléfono.
- 	Reparación de equipos de teléfono y fax.","","","SI","","AYUDACOD_COICOP16"
"08201","08201","EQUIPOS DE TELÉFONO FIJO ","",4,"0820","- 	Adquisición de teléfono fijo y sus accesorios.","","Anual","SI","","AYUDACOD_COICOP16"
"08202","08202","EQUIPOS DE TELÉFONO MOVIL ","",4,"0820","- 	Adquisición de terminales libres de telefonía móvil, incluyendo dispositivos con varias funciones, tipo smartphone o smartwatch (Apple Watch...), que no estén ligado a recibo de compañía telefónica y que no tengan contrato de permanencia.
- 	Adquisición de terminal de telefonía móvil de contrato, ligado a compañía, siempre que el pago específico del aparato se pueda desglosar en la factura mensual del resto de conceptos (se anotaría el total del pago que se va a realizar por el móvil: número de meses aplazado x importe mensual).
- 	Adquisición de terminal de telefonía móvil con saldo prepago incluido, no desechables, se anota la diferencia entre el precio del terminal y el saldo prepago incluido.
- 	Fundas, cargadores, altavoces de teléfono, tarjeta SIM, palo de selfie y otros accesorios.
- 	Accesorio de móvil destinados a fotografía.","Excluye:
- 	Adquisición de terminal de telefonía móvil de contrato, ligado a compañía, siempre que el pago específico del aparato no se pueda desglosar (08.3.0.2).
- 	Saldo prepago en terminales no desechables de telefonía móvil (08.3.0.2).
- 	Cargador y/o cable usb válido para cualquier dispositivo (09.1.3.2).","Anual","SI","","AYUDACOD_COICOP16"
"08203","08203","OTROS EQUIPOS DE TELÉFONO Y FAX ","",4,"0820","- 	Adquisición de radio-teléfonos (""walkie-talkie""), fax y contestadores automáticos.
- 	Cargadores y otros accesorios para los dispositivos incluidos en este código.","Excluye:
- 	Impresora con función de fax (09.1.3).","Anual","SI","","AYUDACOD_COICOP16"
"08204","08204","REPARACIÓN DE EQUIPOS DE TELÉFONO Y FAX ","",4,"0820","- 	Reparaciones de equipos de teléfono y fax, y de todos los equipos o dispositivos incluidos en los códigos 08.2.0.1, 08.2.0.2 y 08.2.0.3.
- 	Gasto de liberar un teléfono móvil.","Excluye:
- 	Seguro de rotura y robo para móviles, equipos de teléfono y similares (12.5.5.9).","Trimestral","SI","","AYUDACOD_COICOP16"
"083","083","SERVICIOS DE TELÉFONO Y FAX","",2,"08","- 	Costes de instalación, contratación y conexión de un equipo de teléfono personal.
- 	Llamadas telefónicas desde una línea privada o una línea pública (cabina telefónica pública, cabina de oficina de correos, etc.).
- 	Llamadas telefónicas desde hoteles, cafés, restaurantes y similares.
- 	Servicios de telegrafía, télex, telefax y otros servicios de transmisión de la información (radiotelefonía, radiotelegrafía y radio télex).
- 	Servicios de conexión a Internet.
- 	Alquiler de teléfonos, fax, contestadores telefónicos, altavoces de teléfono, telégrafo, etc.","","","SI","","AYUDACOD_COICOP16"
"0830","0830","SERVICIOS DE TELÉFONO Y FAX","",3,"083","","","","","","AYUDACOD_COICOP16"
"08301","08301","SERVICIOS DE TELÉFONOS FIJOS","",4,"0830","- 	Gastos de instalación, contratación y conexión de teléfono, cambio de titular o de domicilio. 
- 	Llamadas locales, regionales, nacionales e internacionales
- 	Gastos en llamadas en locutorios y cabinas y las efectuadas desde hoteles, cafeterías, restaurantes, hospitales¿ 
- 	Gastos de fax efectuados desde teléfono privado.
- 	Tarjeta telefónica prepago (no es tarjeta SIM) para llamar desde cabinas y fijos.
- 	Alquiler de equipo de telefonía fija, contestadores telefónicos¿","","Bisemanal; Último Recibo","SI","","AYUDACOD_COICOP16"
"08302","08302","SERVICIOS DE TELÉFONOS MÓVILES","",4,"0830","- 	Cuotas de conexión y gastos generados por el uso de teléfonos móviles.
- 	Llamadas nacionales e internacionales, incluidas las llamadas de voz y vídeo.
- 	Mensajes, incluyendo voz, mensajes de texto (SMS) y por imagen o vídeo (MMS).
- 	Alquiler de equipos de telefonía móvil.
- 	Costes de equipo telefónico cuando está incluido en el contrato y no se puede desglosar, sujeto a permanencia o vinculación mínima, por el que se realizan pagos regulares.
- 	Acceso a Internet de los móviles que tengan contratada tarifa de datos junto con las llamadas si se paga de forma conjunta y no es posible desglosar (en caso de que se pueda desglosar irán las llamadas al 08.3.0.2 y la tarifa de datos al 08.3.0.3).
- 	Penalización por abandono de permanencia.
- 	Adquisición de terminales de telefonía móvil con saldo prepago incluido (móviles desechables marca BIC adquiridos en oficinas de correos o tiendas de telefonía).
- 	Saldo prepago en terminales no desechables de telefonía móvil.
- 	Otros servicios de telefonía móvil.","","Bisemanal; Último Recibo","SI","","AYUDACOD_COICOP16"
"08303","08303","SERVICIOS RELACIONADOS CON INTERNET","",4,"0830","- 	Cuotas de conexión a Internet o a otras redes de comunicaciones. 
- 	Instalación del kit ADSL.
- 	Alquiler de equipos de acceso a Internet.
- 	Tarifa de activación, cuota de alta y la tasa mensual de acceso.
- 	Tarifas de recarga de un teléfono Skype.
- 	Tarjetas de prepago para acceso a Internet.
- 	Acceso a Internet a través del móvil que tengan contratada tarifa de datos junto con las llamadas si se paga de forma conjunta y si es posible desglosar.
- 	Conexión a Internet en establecimientos públicos (cibercafés, locutorios¿).","","Bisemanal; Último Recibo","SI","","AYUDACOD_COICOP16"
"08304","08304","SERVICIOS INTEGRADOS DE TELECOMUNICACIONES ","",4,"0830","- 	Paquetes de telefonía (fija o móvil)/Internet/televisión de pago para cualquier opción y/o combinación posible.","Excluye:
- 	Acceso a Internet a través del móvil (08.3.0.2 o 08.3.0.3 dependiendo de si se puede desglosar o no).","Último Recibo","SI","","AYUDACOD_COICOP16"
"08309","08309","OTROS SERVICIOS DE TRANSMISIÓN DE INFORMACIÓN","",4,"0830","- 	Servicios de telegrafía, telegramas, cablegramas, burofax, fax, télex y telefax.
- 	VOIP (Voz sobre Protocolo de Internet). Pago por Whatsapp.
- 	Alquiler de equipos de telegrafía, télex, telefax, radiotelefonía, radiotelegrafía y radiotélex.
- 	Servicios de radiotelefonía, radiotelegrafía y radiotélex.
- 	Gastos de instalación y alquiler de fax.","","Trimestral","SI","","AYUDACOD_COICOP16"
"084","084","GASTOS NO DESGLOSABLES EN COMUNICACIONES","",2,"08","","","","","","AYUDACOD_COICOP16"
"0840","0840","GASTOS NO DESGLOSABLES EN COMUNICACIONES","",3,"084","","","","","","AYUDACOD_COICOP16"
"08400","08400","GASTOS NO DESGLOSABLES EN COMUNICACIONES ","",4,"0840","","","Bisemanal","SI","","AYUDACOD_COICOP16"
"09","09","OCIO, ESPECTÁCULOS Y CULTURA.","",1,"","","","","","","AYUDACOD_COICOP16"
"091","091","EQUIPOS Y ACCESORIOS AUDIOVISUALES, FOTOGRÁFICOS Y DE PROCESAMIENTO DE INFORMACIÓN","",2,"09","","","","","","AYUDACOD_COICOP16"
"0911","0911","EQUIPOS PARA LA RECEPCIÓN, REGISTRO Y REPRODUCCIÓN DE SONIDO E IMAGEN ","",3,"091","- 	Los aparatos de televisión, reproductores  y grabadoras de vídeo y antenas de televisión de todos los tipos.
- 	Aparatos de radio, radios para automóviles, radio-despertadores,  receptores y transmisores de radio aficionados.
- 	Gramófonos, reproductores y grabadoras, reproductores de CD y equipos de música (tocadiscos, sintonizadores, amplificadores, altavoces, etc.).
- 	Micrófonos y auriculares.

Incluye la compra de materiales hecha por los hogares con la intención de realizar ellos mismos las reparaciones.","Excluye:
- 	Cámaras de vídeo, videocámaras (09.1.2.1).
- 	Reparaciones (mano de obra y materiales) de los aparatos para la recepción, registro y reproducción de sonido e imagen (09.1.5.0).
- 	El alquiler de aparatos de imagen y sonido (09.4.2.4). 
- 	Pagos a cadenas de televisión privadas (09.4.2.3).","","SI","","AYUDACOD_COICOP16"
"09111","09111","EQUIPOS NO PORTÁTILES PARA LA RECEPCIÓN, REGISTRO Y REPRODUCCIÓN DE SONIDO","",4,"0911","- 	Reproductores de sonido no portátiles (sin función de vídeo).
- 	Giradiscos, tocadiscos, reproductores y grabadores de casetes o de CD, minicadenas, cadenas de alta fidelidad y sus componentes, equipos de música (sintonizadores, amplificadores, altavoces no portátiles, bafles, ecualizadores, micrófonos, etc.).	
- 	Radios y reproductores de música para coches, radio-despertadores, radiocasetes no portátiles, aparatos de radiodifusión fijos.
- 	Antenas de radio, aparatos emisores-receptores, aparatos de radioaficionado, emisoras y transmisores. 
- 	Aparatos de teledetección, radiosonda y radiodetección. 
- 	Accesorios de equipos no portátiles para la recepción, registro y reproducción de sonido: cargadores, diamantes y zafiros para tocadiscos, mandos a distancia para equipos de sonido, etc.","Excluye: 
- 	Dispositivos de imagen y sonido portátiles (09.1.1.3).","Anual","SI","","AYUDACOD_COICOP16"
"09112","09112","EQUIPOS  NO PORTÁTILES PARA LA RECEPCIÓN, REGISTRO Y REPRODUCCIÓN AUDIOVISUAL","",4,"0911","- 	Televisores, Smart TV, antenas de televisión, antenas parabólicas; mandos a distancia y otros accesorios.
- 	Sintonizador o receptor TDT para la TV.
- 	Chromecast, Android TV, Apple TV.
- 	Vídeos, reproductores DVD, grabadoras DVD, grabadoras de vídeo y mandos a distancia.
- 	Sistemas de cine en casa, proyectores de vídeo, receptores de satélite.
- 	Reproductores blu-ray.
- 	Otros reproductores de imagen y sonido.
- 	Accesorios de equipos no portátiles para la recepción, registro y reproducción audiovisual.","Excluye:
- 	Cámaras de vídeo y las cámaras de cine sonoras o no (09.1.2.1).
- 	Dispositivos de imagen y sonido portátil (09.1.1.3).
- 	Discos duros externos y grabadores multimedia, tanto portátil como no portátil (09.1.4.9).","Anual","SI","","AYUDACOD_COICOP16"
"09113","09113","DISPOSITIVOS PORTÁTILES DE IMAGEN Y SONIDO ","",4,"0911","- 	Reproductores de imagen y sonido portátiles.
- 	Receptores de TV portátiles.
- 	Aparatos de radiodifusión portátiles.
- 	Transistores, radiocasetes portátiles, walkman, MP3, MP4.
- 	Altavoces portátiles (para MP3...).
- 	Drones para reproducir y grabar imágenes.
- 	Accesorios de aparatos o dispositivos portátiles de imagen y/o sonido.","Excluye:
- 	Auriculares (09.1.1.9).","Anual","SI","","AYUDACOD_COICOP16"
"09119","09119","OTROS EQUIPOS PARA LA RECEPCIÓN, REGISTRO Y REPRODUCCIÓN DE SONIDO E IMAGEN ","",4,"0911","- 	Auriculares.
- 	Marcos de fotos digitales.
- 	Lectores de libros electrónicos y sus accesorios (cargadores...). 
- 	Accesorios de otros equipos para la recepción, registro y reproducción de sonido e imagen.
- 	Aparatos y accesorios para convertir VHS a DVD.","","Trimestral","SI","","AYUDACOD_COICOP16"
"0912","0912","EQUIPOS FOTOGRÁFICOS Y CINEMATOGRÁFICOS; INSTRUMENTOS ÓPTICOS","",3,"091","- 	Cámaras fotográficas, cámaras cinematográficas, videocámaras, cámaras de cine y proyectores de diapositivas, ampliadoras y equipos de revelado de películas. 
- 	Pantallas, visores, lentes, accesorios de flash, filtros, medidores de exposición, etc.
- 	Binoculares, microscopios, telescopios y brújulas.

Incluye la compra de materiales hecha por los hogares con la intención de realizar ellos mismos las reparaciones.","","","SI","","AYUDACOD_COICOP16"
"09121","09121","CÁMARAS  Y OTROS EQUIPOS FOTOGRÁFICOS Y CINEMATOGRÁFICOS","",4,"0912","- 	Cámaras fotográficas, cámaras cinematográficas, proyectores de películas y diapositivas.
- 	Cámaras de vídeo, videocámaras.
- 	Tomavistas con y sin registro de sonido. 
- 	Equipos de procesamiento y ampliación de películas, equipos de revelar y ampliar fotografías y cinematografía. 
- 	Cámara más su/s accesorio/s (p. ej.: objetivo), cuando no sea posible desglosarlo.
- 	Cámaras desechables.","","Anual","SI","","AYUDACOD_COICOP16"
